id ,시설구분,상세구분,축종,시설명(name),소재지(주소) ,위도,경도,addr_shp,연락처(전화번호),info,SCALE_FMD,SCALE_HPAI,닭,돼지,소,오리,생산능력(m/t),newest
284,부화장,,닭,,경북 영천시 금호읍 어은길 9,35.92122633,128.8841687,경상북도_영천시,,,0,0 ,,,,,,1
285,부화장,,닭,,경북 영천시 금호읍 어은길 27-4,35.927153,128.885359,경상북도_영천시,,,0,0 ,,,,,,1
286,부화장,,닭,,경북 영천시 금호읍 대구대길 177-7,35.91552034,128.8677513,경상북도_영천시,,,0,0 ,,,,,,1
287,부화장,,닭,,경북 영주시 조와로 172,36.85415982,128.6318238,경상북도_영주시,,,0,0 ,,,,,,1
288,부화장,,닭,,경북 영주시 안정면 대룡산로 186,36.80774704,128.5585742,경상북도_영주시,,,0,0 ,,,,,,1
289,부화장,,닭,,경북 성주군 선남면 신부길 38,35.90631323,128.3321684,경상북도_성주군,,,0,0 ,,,,,,1
290,부화장,,닭,,경북 상주시 사벌면 경천로 853-50,36.46910385,128.2346965,경상북도_상주시,,,0,0 ,,,,,,1
291,부화장,,닭,,경북 김천시 개령면 남전리 461,36.18978534,128.1910691,경상북도_김천시,,,0,0 ,,,,,,1
292,부화장,,닭,,경북 구미시 선산읍 봉곡리 665-1,36.24469067,128.2547927,경상북도_구미시,,,0,0 ,,,,,,1
293,부화장,,닭,,경북 경주시 천북면 물천리 739-4,35.87504231,129.2786653,경상북도_경주시,,,0,0 ,,,,,,1
294,부화장,,닭,,경북 경산시 와촌면 소월리 972,35.96257834,128.8237973,경상북도_경산시,,,0,0 ,,,,,,1
295,부화장,,닭,,경북 경산시 금박로 680,35.87315466,128.8579885,경상북도_경산시,,,0,0 ,,,,,,1
296,부화장,,"닭, 오리",,경남 창녕군 대합면 평지퇴산로 53-26,35.58342605,128.4401951,경상남도_창녕군,,,0,0 ,,,,,,1
297,부화장,,닭,,경남 밀양시 무안면 삼화길 196-38,35.49950428,128.6345445,경상남도_밀양시,,,0,0 ,,,,,,1
298,부화장,,가금류(닭),,경남 김해시 생림면 생림대로 950번길 22,35.34306496,128.8518932,경상남도_김해시,,,0,0 ,,,,,,1
299,부화장,,닭,,경남 거창군 위천면 남산리 687번지 ,35.73117772,127.8276216,경상남도_거창군,,,0,0 ,,,,,,1
300,부화장,,오리,,경남 거창군 남상면 임불리 1018,35.61738582,127.9795499,경상남도_거창군,,,0,0 ,,,,,,1
301,부화장,,닭,,경기 포천시 일동면 영일로 665-1,37.93811751,127.2788614,경기도_포천시,,,0,0 ,,,,,,1
302,부화장,,닭,,경기 포천시 영중면 호국로3275번길 59,38.03336229,127.2552092,경기도_포천시,,,0,0 ,,,,,,1
303,부화장,,닭,,경기 포천시 영북면 호국로 3550-18,38.0532738,127.2715262,경기도_포천시,,,0,0 ,,,,,,1
304,부화장,,닭,,경기 포천시 소흘읍 화합로300번길 12,37.83902401,127.1431722,경기도_포천시,,,0,0 ,,,,,,1
305,부화장,,닭,,경기 평택시 오성면 오성북로 14,37.00724753,126.9664105,경기도_평택시,,,0,0 ,,,,,,1
306,부화장,,"닭, 오리",,경기 평택시 청북면 고잔2길 59-32,37.05264504,126.9012099,경기도_평택시,,,0,0 ,,,,,,1
307,부화장,,닭,,경기 평택시 오성면 청오로 132,37.02050766,126.9831349,경기도_평택시,,,0,0 ,,,,,,1
308,부화장,,닭,,경기 평택시 안중읍 안중북로 185-56,37.00458407,126.9142786,경기도_평택시,,,0,0 ,,,,,,1
309,부화장,,닭,,경기 평택시 안중읍 안중북로 178,37.00606737,126.9204287,경기도_평택시,,,0,0 ,,,,,,1
310,부화장,,토종닭,,경기 파주시 광탄면 용미리 136-5,37.74752822,126.8825833,경기도_파주시,,,0,0 ,,,,,,1
311,부화장,,닭,,경기 이천시 장호원읍 어석로 260,37.1109127,127.5904513,경기도_이천시,,,0,0 ,,,,,,1
312,부화장,,닭,,경기 이천시 장록동 중부대로 1217-65,37.2603768,127.4545155,경기도_이천시,,,0,0 ,,,,,,1
313,부화장,,닭,,경기 이천시 백사면 원적로 833(도립리 244),37.34187246,127.4697069,경기도_이천시,,,0,0 ,,,,,,1
314,부화장,,닭,,경기 이천시 마장면 이장로 107-7,37.26265,127.3787797,경기도_이천시,,,0,0 ,,,,,,1
315,부화장,,오리,,경기 용인시 원삼면 문촌리 56-2,37.15248638,127.3032227,경기도_용인시,,,0,0 ,,,,,,1
316,부화장,,닭,,경기 용인시 백암면 장평리 776,37.11218705,127.3754468,경기도_용인시,,,0,0 ,,,,,,1
317,부화장,,병아리 ,,경기 여주시 점봉동 125-5,37.25018155,127.6513827,경기도_여주시,,,0,0 ,,,,,,1
318,부화장,,병아리 ,,경기 여주시 능현1길 73,37.2636369,127.6518215,경기도_여주시,,,0,0 ,,,,,,1
319,부화장,,종오리,,경기 여주시 능서면 광대리 422,37.25914746,127.5685216,경기도_여주시,,,0,0 ,,,,,,1
320,부화장,,오리,,경기 양평군 지평면수곡리산4-1,37.42194396,127.6044023,경기도_양평군,,,0,0 ,,,,,,1
321,부화장,,오리,,경기 양평군 단월면 봉상리 272-3 외 ,37.52511957,127.6612714,경기도_양평군,,,0,0 ,,,,,,1
322,부화장,,닭,,경기 양주시 남면 상수리215,37.86036052,127.0035725,경기도_양주시,,,0,0 ,,,,,,1
323,부화장,,닭,,경기 안성시 중리동 79-6,36.98114704,127.2889178,경기도_안성시,,,0,0 ,,,,,,1
324,부화장,,닭,,경기 안성시 일죽면 송천리 478,37.09100884,127.4701983,경기도_안성시,,,0,0 ,,,,,,1
325,부화장,,오리,,경기 안성시 미양면 고지리 426-5,36.96240542,127.2082866,경기도_안성시,,,0,0 ,,,,,,1
326,부화장,,닭,,경기 안성시 미양면 계륵리 104-3,36.98433136,127.2576317,경기도_안성시,,,0,0 ,,,,,,1
327,부화장,,닭,,경기 안성시 미양면 강덕리 74,36.95546545,127.2282505,경기도_안성시,,,0,0 ,,,,,,1
328,부화장,,닭,,경기 안성시 공도읍 진사리 394-13,36.98983719,127.1517462,경기도_안성시,,,0,0 ,,,,,,1
329,부화장,,닭,,경기 안성시 공도읍 건천리 13-7,36.97309739,127.1810072,경기도_안성시,,,0,0 ,,,,,,1
330,부화장,,닭,,경기 김포시 대곶면 송마리 333,37.66204352,126.5623129,경기도_김포시,,,0,0 ,,,,,,1
331,부화장,,닭(토종),,강원 영월군 영월읍 둥굴바위길 69,37.21027787,128.4875164,강원도_영월군,,,0,0 ,,,,,,1
332,부화장,,닭 오리,,강원도 춘천시 신북읍 신북로 225-14,37.9445429,127.7503566,강원도_춘천시,,,0,0 ,,,,,,1
333,부화장,,오리,능골오리부화장,경기 양평군 단월면 봉상리 272-3,37.52511957,127.6612714,경기도_양평군,,"축주명:김춘한, 처리능력:95000",0,95000 ,,,,95000 ,,1
334,부화장,,오리,명바위농산,경기 용인시 처인구 원삼면 문촌리 56-2,37.15248638,127.3032227,경기도_용인시,,"축주명:김흥기, 처리능력:270000",0,270000 ,,,,270000 ,,1
335,부화장,,오리,솔잎부화장,경기 이천시 마장면 이치리 182,37.26055651,127.3744755,경기도_이천시,,"축주명:차준열, 처리능력:353808",0,353808 ,,,,353808 ,,1
336,부화장,,오리,사조화인코리아 여주,경기 여주군 능서면 광대리 422,37.25914746,127.5685216,경기도_여주시,,"축주명:이창주, 처리능력:1089080",0,1089080 ,,,,1089080 ,,1
337,부화장,,오리,다모아부화장,경기 안성시 미양면 고지리 426,36.96366936,127.2090666,경기도_안성시,,"축주명:소중영, 처리능력:415002",0,415002 ,,,,415002 ,,1
338,부화장,,오리,(주)모란식품,충북 음성군 대소면 오류리  534-39,36.98757971,127.4682327,충청북도_음성군,,"축주명:김만섭, 처리능력:393120",0,393120 ,,,,393120 ,,1
339,부화장,,오리,한국오리영농,충북 음성군 삼성면 용대리 28,37.05437483,127.5290634,충청북도_음성군,,"축주명:양태식, 처리능력:96560",0,96560 ,,,,96560 ,,1
340,부화장,,오리,원천오리농장,충북 진천군 문백면 계산리 169-1,36.77929631,127.4094689,충청북도_진천군,,"축주명:마낙중, 처리능력:222768",0,222768 ,,,,222768 ,,1
341,부화장,,오리,오비아코리아,충북 진천군 문백면 사양리 627-4,36.83193695,127.4588252,충청북도_진천군,,"축주명:박세진, 처리능력:846000",0,846000 ,,,,846000 ,,1
342,부화장,,오리,정축산,충북 음성군 대소면 부윤리 333-2,36.94876102,127.5320988,충청북도_음성군,,"축주명:이성이, 처리능력:120000",0,120000 ,,,,120000 ,,1
343,부화장,,오리,대신부화장,충북 단양군 어상천면 연곡심곡로 78-13,37.06911051,128.3355181,충청북도_단양군,,"축주명:소중영, 처리능력:400000",0,400000 ,,,,400000 ,,1
344,부화장,,오리,성호부화장,충남 아산시 둔포면 운교리 3-6,36.91809455,127.0543016,충청남도_아산시,,"축주명:손윤권, 처리능력:506200",0,506200 ,,,,506200 ,,1
345,부화장,,오리,논산부화장,충남 논산시 연무읍 소룡리 364,36.10441737,127.1338494,충청남도_논산시,,"축주명:홍성진, 처리능력:264000",0,264000 ,,,,264000 ,,1
346,부화장,,오리,사조화인코리아 동면,충남 천안시 동남구 동면 죽계리 372-1,36.797931,127.386926,충청남도_천안시,,"축주명:이창주, 처리능력:350000",0,350000 ,,,,350000 ,,1
347,부화장,,오리,이영노,충남 천안시 동남구 풍세면 보성리 436,36.72886876,127.1256407,충청남도_천안시,,"축주명:이영노, 처리능력:550000",0,550000 ,,,,550000 ,,1
348,부화장,,오리,아림부화장(신선산),경남 거창군 남상면 임불리 1018-1,35.61738582,127.9795499,경상남도_거창군,,"축주명:하인목, 처리능력:350000",0,350000 ,,,,350000 ,,1
349,부화장,,오리,윤태부화장,전남 나주시 동강면 대전리 860,34.90663608,126.5535231,전라남도_나주시,,"축주명:이형임, 처리능력:100000",0,100000 ,,,,100000 ,,1
350,부화장,,오리,부성축산,전남 강진군 성전면 금당리 484-3,34.67056277,126.7225249,전라남도_강진군,,"축주명:이덕행, 처리능력:343280",0,343280 ,,,,343280 ,,1
351,부화장,,오리,유림농장,전남 담양군 수북면 두정리 76,35.32159185,126.932988,전라남도_담양군,,"축주명:류재익, 처리능력:298080",0,298080 ,,,,298080 ,,1
352,부화장,,오리,덕신영농조합,전남 영암군 덕진면 장선리 23-13,34.85101031,126.6854078,전라남도_영암군,,"축주명:양성현, 처리능력:548248",0,548248 ,,,,548248 ,,1
353,부화장,,오리,신북부화장,전남 영암군 신북면 유곡리 128-7,34.90197527,126.6864565,전라남도_영암군,,"축주명:류경열, 처리능력:160000",0,160000 ,,,,160000 ,,1
354,부화장,,오리,은수네부화장,전남 무안군 현경면 현화리 11,35.04731002,126.4491992,전라남도_무안군,,"축주명:노태영, 처리능력:36000",0,36000 ,,,,36000 ,,1
355,부화장,,오리,진성축산,전남 영암군 덕진면 금강리 235-10,34.82688883,126.6916543,전라남도_영암군,,"축주명:김광식, 처리능력:33000",0,33000 ,,,,33000 ,,1
356,부화장,,오리,대성농장,전남 함평군 월야면 용정리 84-1,35.19722076,126.5970895,전라남도_함평군,,"축주명:박상삼, 처리능력:407000",0,407000 ,,,,407000 ,,1
357,부화장,,오리,다복솔부화장,전남 나주시 반남면 흥덕리 360,34.89756372,126.6363249,전라남도_나주시,,"축주명:김민수, 처리능력:1000000",0,1000000 ,,,,1000000 ,,1
358,부화장,,오리,성실부화장,전남 함평군 해보면 문장리 943-2,35.17821607,126.6162498,전라남도_함평군,,"축주명:김상덕, 처리능력:230010",0,230010 ,,,,230010 ,,1
359,부화장,,오리,경주부화장,전남 나주시 노안면 장동리 1361-1,35.0626075,126.7399615,전라남도_나주시,,"축주명:오점근, 처리능력:309420",0,309420 ,,,,309420 ,,1
360,부화장,,오리,가람부화장,전남 나주시 동강면 옥정리 1004-20,34.92179529,126.5214007,전라남도_나주시,,"축주명:전태곤, 처리능력:1000000",0,1000000 ,,,,1000000 ,,1
361,부화장,,오리,영성부화장,전남 장성군 삼서면 석마리 산67-1,35.19925874,126.6649638,전라남도_장성군,,"축주명:윤영호, 처리능력:682000",0,682000 ,,,,682000 ,,1
362,부화장,,오리,행운부화장,전남 나주시 동강면 장동리 305,34.91755282,126.563754,전라남도_나주시,,"축주명:김연선, 처리능력:100000",0,100000 ,,,,100000 ,,1
363,부화장,,오리,갑오농산,전남 장성군 삼계면 발산리 125-6,35.26780426,126.6847994,전라남도_장성군,,"축주명:백문기, 처리능력:203800",0,203800 ,,,,203800 ,,1
364,부화장,,오리,노안부화장,전남 나주시 노안면 오정리 1153,35.096745,126.6935041,전라남도_나주시,,"축주명:이병선, 처리능력:200000",0,200000 ,,,,200000 ,,1
365,부화장,,오리,오리누리(함평),전남 함평군 학교면 마산리 609,35.05649805,126.5563951,전라남도_함평군,,"축주명:박정범, 처리능력:150000",0,150000 ,,,,150000 ,,1
366,부화장,,오리,선경축산,전남 나주시 다시면 문동리 798-1,34.99272464,126.6124828,전라남도_나주시,,"축주명:이경헌, 처리능력:100000",0,100000 ,,,,100000 ,,1
367,부화장,,오리,신촌농장,전남 나주시 세지면 성산리 785,34.90185343,126.7247244,전라남도_나주시,,"축주명:강성인, 처리능력:250000",0,250000 ,,,,250000 ,,1
368,부화장,,오리,다솔부화장(고흥),전남 고흥군 남양면 침교리 111,34.75375715,127.3514529,전라남도_고흥군,,"축주명:박채연, 처리능력:900000",0,900000 ,,,,900000 ,,1
369,부화장,,오리,다솔 보성부화장,전남 보성군 보성읍 옥암리 709,34.7436493,127.0427729,전라남도_보성군,,"축주명:박채연, 처리능력:1500000",0,1500000 ,,,,1500000 ,,1
370,부화장,,오리,부러나(해오름),전남 함평군 해보면 문장리 366-4,35.19526495,126.6054017,전라남도_함평군,,"축주명:현인수, 처리능력:400000",0,400000 ,,,,400000 ,,1
371,부화장,,오리,친환경양계영농조합법인,전남 무안군 해제면 용학리 538-130,35.08686472,126.314068,전라남도_무안군,,"축주명:김정기, 처리능력:600000",0,600000 ,,,,600000 ,,1
372,부화장,,오리,환산 부화장(주원산오리),전라북도 고창군 신림면 무림리 488-14,35.49871,126.70825,전라북도_고창군,,"축주명:정동복, 처리능력:420000",0,420000 ,,,,420000 ,,1
373,부화장,,오리,무주부화장,전북 무주군 무주읍 매도리 1257,36.0361698,127.6518863,전라북도_무주군,,"축주명:임춘배, 처리능력:205164",0,205164 ,,,,205164 ,,1
374,부화장,,오리,칠보산부화장,전북 정읍시 칠보면 반곡리 543,35.58481961,126.9703872,전라북도_정읍시,,"축주명:오영섭, 처리능력:185000",0,185000 ,,,,185000 ,,1
375,부화장,,오리,다솔부화장,전북 남원시 주생면 낙동리 862번지 1호,35.38960977,127.2870102,전라북도_남원시,,"축주명:다솔, 처리능력:600600",0,600600 ,,,,600600 ,,1
376,부화장,,오리,우진부화장(구 오리누리),전북 정읍시 칠보면 반곡리 116,35.58183405,126.9612338,전라북도_정읍시,,"축주명:김진수, 처리능력:1500000",0,1500000 ,,,,1500000 ,,1
377,부화장,,오리,삼호,전북 정읍시 소성면 고교리 242,35.58184523,126.7679474,전라북도_정읍시,,"축주명:이세종, 처리능력:349992",0,349992 ,,,,349992 ,,1
378,부화장,,오리,브리덕부화장,전북 정읍시 이평면 청량리 128-18,35.67684316,126.8035274,전라북도_정읍시,,"축주명:이수경, 처리능력:340704",0,340704 ,,,,340704 ,,1
379,부화장,,오리,덕스토리,광주 서구 벽진길 30,35.13155265,126.8343796,광주광역시,,"축주명:조희범, 처리능력:200000",0,200000 ,,,,200000 ,,1
380,AI센터,,돼지,금보유전자,강원 원주시 지정면 월송리 580번지,37.417352,127.8286057,강원도_원주시,,웅돈규모:109,109,0 ,,109 ,,,,1
381,AI센터,,돼지,돈촌유전자,경기 여주군 점동면 뇌곡리 321-1,37.1557496,127.655895,경기도_여주시,,웅돈규모:59,59,0 ,,59 ,,,,1
382,AI센터,,돼지,북부유전자,경기 연천군 청산면 백의리 370,38.021157,127.1241856,경기도_연천군,,웅돈규모:145,145,0 ,,145 ,,,,1
383,AI센터,,돼지,경기유전자,경기 연천군 청산면 초성리 28-7,37.9916379,127.0868251,경기도_연천군,,웅돈규모:31,31,0 ,,31 ,,,,1
384,AI센터,,돼지,경기도축산위생연구소(AI),경기 용인시 남사면 봉명리 638-3,37.1267431,127.1178661,경기도_용인시,,웅돈규모:30,30,0 ,,30 ,,,,1
385,AI센터,,돼지,용인유전자영농조합법인,경기 용인시 백암면 옥산리 산71,37.1120219,127.4176151,경기도_용인시,,웅돈규모:78,78,0 ,,78 ,,,,1
386,AI센터,,돼지,(주)다비육종 적성SP센터,경기 파주시 적성면 마지리 246,37.9511089,126.9070571,경기도_파주시,,웅돈규모:60,60,0 ,,60 ,,,,1
387,AI센터,,돼지,우리AI센타,경기 평택시 고덕면 문곡리 41-1,37.0710392,127.0048388,경기도_평택시,,웅돈규모:30,30,0 ,,30 ,,,,1
388,AI센터,,돼지,양산AI센타,경남 양산시 상북면 신전외석1길 25,35.4347706,129.0563885,경상남도_양산시,,웅돈규모:71,71,0 ,,71 ,,,,1
389,AI센터,,돼지,농업회사법인 가야육종주식회사(가야유전자),경남 함안군 법수면 법정로 83-73,35.3214105,128.372285,경상남도_함안군,,웅돈규모:141,141,0 ,,141 ,,,,1
390,AI센터,,돼지,합천한돈협회영농조합법인,경남 합천군 합천읍 용계리 223-1,35.6351986,128.1733238,경상남도_합천군,,웅돈규모:30,30,0 ,,30 ,,,,1
391,AI센터,,돼지,피엠포크영농조합법인,경북 경산시 압량면 곡신리 372,35.8433042,128.7598684,경상북도_경산시,,웅돈규모:100,100,0 ,,100 ,,,,1
392,AI센터,,돼지,경상북도축산기술연구소,경북 영주시 안정면 묵리 275,36.8109864,128.5623563,경상북도_영주시,,웅돈규모:43,43,0 ,,43 ,,,,1
393,AI센터,,돼지,경북AI센타,경북 영천시 대창면 대창리 328,35.8853462,128.8951137,경상북도_영천시,,웅돈규모:30,30,0 ,,30 ,,,,1
394,AI센터,,돼지,농업회사법인 한마을,경북 청도군 화양읍 진라리 33,35.6743454,128.7265322,경상북도_청도군,,웅돈규모:72,72,0 ,,72 ,,,,1
395,AI센터,,돼지,동부SEMENBANK,대구 달성군 구지면 내리 763,35.6340049,128.4037406,대구광역시,,웅돈규모:72,72,0 ,,72 ,,,,1
396,AI센터,,돼지,나주AI센타,전남 나주시 산포면 산제리 334-2,35.0202339,126.8204424,전라남도_나주시,,웅돈규모:30,30,0 ,,30 ,,,,1
397,AI센터,,돼지,무안SP센터,전남 무안군 현경면 평산리 715-12,35.0298539,126.4409187,전라남도_무안군,,웅돈규모:111,111,0 ,,111 ,,,,1
398,AI센터,,돼지,농협중앙회종돈사업소AI센터,전남 영광군 대마면 홍교리 산55-3,35.3284485,126.5868133,전라남도_영광군,,웅돈규모:92,92,0 ,,92 ,,,,1
399,AI센터,,돼지,농업회사법인㈜호남유전자,전북 김제시 만경읍 장산리 978-2,35.8618918,126.8284572,전라북도_김제시,,웅돈규모:65,65,0 ,,65 ,,,,1
400,AI센터,,돼지,한국돼지유전자(K.P.G),전북 김제시 백산면 수록리 174-2,35.8595731,126.8774832,전라북도_김제시,,웅돈규모:141,141,0 ,,141 ,,,,1
401,AI센터,,돼지,부윤영농조합법인,전북 익산시 성당면 두동리 850,36.1067327,126.918903,전라북도_익산시,,웅돈규모:66,66,0 ,,66 ,,,,1
402,AI센터,,돼지,한국유전자,전북 익산시 춘포면 신동리 118-3,35.9466636,127.0257152,전라북도_익산시,,웅돈규모:30,30,0 ,,30 ,,,,1
403,AI센터,,돼지,농업회사법인(주)도드람양돈서비스(정읍),전북 정읍시 영원면 후지리 259-19,35.6405894,126.7785746,전라북도_정읍시,,웅돈규모:99,99,0 ,,99 ,,,,1
404,AI센터,,돼지,무진장축산업협동조합 유전자센터,전북 진안군 진안읍 가림리 1386-1,35.7320885,127.4145198,전라북도_진안군,,웅돈규모:115,115,0 ,,115 ,,,,1
405,AI센터,,돼지,길갈영농조합법인(AI),제주 서귀포시 남원읍 서성로914번길 125-36,33.3264457,126.6982604,제주특별자치도_서귀포시,,웅돈규모:30,30,0 ,,30 ,,,,1
406,AI센터,,돼지,제주도축산진흥원,제주 제주시 노형동  315-7,33.4447645,126.4860636,제주특별자치도_제주시,,웅돈규모:99,99,0 ,,99 ,,,,1
407,AI센터,,돼지,중부지앤비,충남 논산시 양촌면 석서리 397-1,36.1287588,127.2044058,충청남도_논산시,,웅돈규모:86,86,0 ,,86 ,,,,1
408,AI센터,,돼지,당진유전자연구소영농조합법인,충남 당진군 당진읍 읍내리 1252,36.8936109,126.6283278,충청남도_당진시,,웅돈규모:85,85,0 ,,85 ,,,,1
409,AI센터,,돼지,보령시멘스유전자,충남 보령시 주포면 마강리 290-2,36.423103,126.582976,충청남도_보령시,,웅돈규모:30,30,0 ,,30 ,,,,1
410,AI센터,,돼지,삼화AI센타,충남 보령시 천북면 신죽리 247-2,36.4961624,126.5962873,충청남도_보령시,,웅돈규모:36,36,0 ,,36 ,,,,1
411,AI센터,,돼지,서산양돈영농조합법인,충남 서산시 예천동 1074-10,36.7680612,126.434025,충청남도_서산시,,웅돈규모:30,30,0 ,,30 ,,,,1
412,AI센터,,돼지,(주)다비육종 조치원SP센터,충남 연기군 전동면 노장리 311-1,36.6689895,127.2788519,세종특별자치시,,웅돈규모:151,151,0 ,,151 ,,,,1
413,AI센터,,돼지,예산양돈영농조합법인(AI센터),충남 예산군 예산읍 산성리 791,36.691242,126.8337519,충청남도_예산군,,웅돈규모:71,71,0 ,,71 ,,,,1
414,AI센터,,돼지,대전충남양돈축산업협동조합,충남 천안시 다가동 373-3,36.8007507,127.1361151,충청남도_천안시,,웅돈규모:136,136,0 ,,136 ,,,,1
415,AI센터,,돼지,농업회사법인㈜팜스월드,충남 천안시 동남구 병천면5산단로 445-101,36.7612218,127.2613357,충청남도_천안시,,웅돈규모:142,142,0 ,,142 ,,,,1
416,AI센터,,돼지,대웅돈유전자2,충남 천안시 동면 화덕리 407-1,36.7648992,127.4000195,충청남도_천안시,,웅돈규모:150,150,0 ,,150 ,,,,1
417,AI센터,,돼지,충남축산기술연구소,충남 청양군 정산면 학암리 159,36.3818411,126.949202,충청남도_청양군,,웅돈규모:30,30,0 ,,30 ,,,,1
418,AI센터,,돼지,성현AI센타,충남 홍성군 갈산면 운곡리 503-3,36.6110076,126.5500887,충청남도_홍성군,,웅돈규모:30,30,0 ,,30 ,,,,1
419,AI센터,,돼지,백월유전자,충남 홍성군 금마면 부평리 60,36.6117887,126.7411302,충청남도_홍성군,,웅돈규모:95,95,0 ,,95 ,,,,1
420,AI센터,,돼지,(주)서부지엔비,충남 홍성군 홍성읍 옥암리 1038번지 2층,36.5945814,126.6538448,충청남도_홍성군,,웅돈규모:86,86,0 ,,86 ,,,,1
421,AI센터,,돼지,농업회사법인 팜스코유전자센터㈜,충북 음성군 대소면 새미실길 45번길,36.9827994,127.4874622,충청북도_음성군,,웅돈규모:63,63,0 ,,63 ,,,,1
422,AI센터,,돼지,선진영농조합법인,충북 청원군 미원면 구방리 364-6,36.6664974,127.7084649,충청북도_청주시,,웅돈규모:49,49,0 ,,49 ,,,,1
423,AI센터,,돼지,(주)다비육종 중원SP센터,충북 충주시 가금면 하구암리 168-3,37.0442379,127.8468137,충청북도_충주시,,웅돈규모:113,113,0 ,,113 ,,,,1
424,AI센터,,돼지,농업회사법인(주)도드람양돈서비스(충주),충북 충주시 앙성면 지당리 665,37.0868759,127.717398,충청북도_충주시,,웅돈규모:125,125,0 ,,125 ,,,,1
425,종축장,,돼지,경북종돈(팽성),경기 평택시 팽성읍 남산리 204-1 외5필지,36.9541102,127.0629162,경기도_평택시,,모돈두수:560,560,0 ,,560 ,,,,1
426,종축장,,돼지,경기도축산진흥센터,경기 용인시 남사면 천덕산로 11번길 113,37.1261496,127.1177807,경기도_용인시,,모돈두수:11,11,0 ,,11 ,,,,1
427,종축장,,돼지,이천지지피종돈장,경기 이천시 모가면 두미리 668번지,37.1723938,127.4250076,경기도_이천시,,모돈두수:599,599,0 ,,599 ,,,,1
428,종축장,,돼지,(주)다비육종 도화종돈,경기 안성시 일죽면 송천리 458,37.0893064,127.4667063,경기도_안성시,,모돈두수:887,887,0 ,,887 ,,,,1
429,종축장,,돼지,지엠지,경기 화성시 장안면 수촌리 1417-6,37.1071068,126.8640369,경기도_화성시,,모돈두수:530,530,0 ,,530 ,,,,1
430,종축장,,돼지,농업회사법인(주)무림,경기 포천시 가산면 방축리 180-4,37.8459214,127.1755937,경기도_포천시,,모돈두수:406,406,0 ,,406 ,,,,1
431,종축장,,돼지,호산육종,경기 포천시 창수면 추동2리 340-1,37.986997,127.177713,경기도_포천시,,모돈두수:250,250,0 ,,250 ,,,,1
432,종축장,,돼지,포천종돈(다원종돈),경기 포천시 창수면 주원3리 620,38.0068865,127.1742591,경기도_포천시,,모돈두수:260,260,0 ,,260 ,,,,1
433,종축장,,돼지,(주)로하스팜 관인점,경기 포천시 관인면 뗏마루길 272,38.1162497,127.2621705,경기도_포천시,,모돈두수:490,490,0 ,,490 ,,,,1
434,종축장,,돼지,문경화인,경기 포천시 관인면 창동로 1231,38.1187724,127.2118146,경기도_포천시,,모돈두수:589,589,0 ,,589 ,,,,1
435,종축장,,돼지,명진농장(PICKOREA GP),경기 포천시 관인면 윗찬물길 221-43,38.1465248,127.2698001,경기도_포천시,,모돈두수:250,250,0 ,,250 ,,,,1
436,종축장,,돼지,돈앤돈스,경기 연천군 연천읍 고문리 507-1,38.07175,127.100523,경기도_연천군,,모돈두수:1030,1030,0 ,,1030 ,,,,1
437,종축장,,돼지,삼우축산,경기 양평군 양동면 단석리 258,37.3911127,127.7479202,경기도_양평군,,모돈두수:460,460,0 ,,460 ,,,,1
438,종축장,,돼지,대월청안GP,경기 이천시 대월면 대산로 146-35,37.2351293,127.4809429,경기도_이천시,,모돈두수:650,650,0 ,,650 ,,,,1
439,종축장,,돼지,농업회사법인(주)금보디디에프,강원 원주시 호저면 생담길 120,37.400804,127.9040399,강원도_원주시,,모돈두수:440,440,0 ,,440 ,,,,1
440,종축장,,돼지,농업회사법인(유)금보육종(원주GP),강원 원주시 지정면 자작길 73,37.3681854,127.8563661,강원도_원주시,,모돈두수:1004,1004,0 ,,1004 ,,,,1
441,종축장,,돼지,북원피그몰(선진GP),강원 원주시 부론면 손곡리 541-7,37.2303866,127.8093218,강원도_원주시,,모돈두수:490,490,0 ,,490 ,,,,1
442,종축장,,돼지,교항양돈영농조합법인,강원 강릉시 주문진읍 공시내길 92,37.867303,128.8140723,강원도_강릉시,,모돈두수:2074,2074,0 ,,2074 ,,,,1
443,종축장,,돼지,영동양돈영농조합법인,강원 강릉시 강동면 산성우리 320,37.6600984,129.0133002,강원도_강릉시,,모돈두수:397,397,0 ,,397 ,,,,1
444,종축장,,돼지,신청봉영농조합법인,강원 횡성군 안흥면 소사리 361,37.4545489,128.1613199,강원도_횡성군,,모돈두수:4047,4047,0 ,,4047 ,,,,1
445,종축장,,돼지,제이피엔씨 종돈장,강원 철원군 김화읍 청양리 523-2,38.2258475,127.3894468,강원도_철원군,,모돈두수:470,470,0 ,,470 ,,,,1
446,종축장,,돼지,에이스종돈,강원 철원군 서면 태봉로 213-70,38.1650941,127.4403551,강원도_철원군,,모돈두수:450,450,0 ,,450 ,,,,1
447,종축장,,돼지,경기양돈,강원 화천군 사내면 광덕2리 665,38.0852606,127.4930217,강원도_화천군,,모돈두수:361,361,0 ,,361 ,,,,1
448,종축장,,돼지,농업회사법인(주)아름농장(선진GP),충북 제천시 봉양읍 국사봉로 620,37.0953559,128.1028093,충청북도_제천시,,모돈두수:546,546,0 ,,546 ,,,,1
